Time,SWE,SnowAcc,Density
12/18/20 8:31,1.0295998000000,16.658000000000,53.271169
12/18/20 8:32,1.0296857000000,16.659580000000,54.378113
12/18/20 8:33,1.0298545000000,16.662724000000,53.678686
12/18/20 8:34,1.0299914000000,16.665173000000,55.889403
12/18/20 8:35,1.0300879000000,16.666887000000,56.335042
12/18/20 8:36,1.0301367000000,16.667752000000,56.393283
12/18/20 8:37,1.0302242000000,16.669425000000,52.309685
12/18/20 8:38,1.0303168000000,16.671134000000,54.184788
12/18/20 8:39,1.0304289000000,16.673287000000,52.063543
12/18/20 8:40,1.0304874000000,16.674417000000,51.788178
12/18/20 8:41,1.0306064000000,16.676727000000,51.518469
12/18/20 8:42,1.0307497000000,16.679563000000,50.505560
12/18/20 8:43,1.0309102000000,16.682641000000,52.152509
12/18/20 8:44,1.0310263000000,16.684928000000,50.752595
12/18/20 8:45,1.0312493000000,16.689498000000,48.805178
12/18/20 8:46,1.0313740000000,16.691951000000,50.844857
12/18/20 8:47,1.0314674000000,16.693745000000,52.076518
12/18/20 8:48,1.0315756000000,16.695702000000,55.277998
12/18/20 8:49,1.0317778000000,16.699676000000,50.874648
12/18/20 8:50,1.0319893000000,16.703799000000,51.314845
12/18/20 8:51,1.0321145000000,16.706279000000,50.476997
12/18/20 8:52,1.0321773000000,16.707440000000,54.000757
12/18/20 8:53,1.0322577000000,16.709010000000,51.273891
12/18/20 8:54,1.0323567000000,16.710872000000,53.161367
12/18/20 8:55,1.0325511000000,16.714579000000,52.417434
12/18/20 8:56,1.0327538000000,16.718718000000,48.990770
12/18/20 8:57,1.0329607000000,16.722898000000,49.492279
12/18/20 8:58,1.0333305000000,16.730177000000,50.803072
12/18/20 8:59,1.0334907000000,16.733318000000,51.016769
12/18/20 9:00,1.0336189000000,16.735690000000,54.039457
12/18/20 9:01,1.0337638000000,16.738420000000,53.075130
12/18/20 9:02,1.0338078000000,16.739236000000,53.945174
12/18/20 9:03,1.0338755000000,16.740472000000,54.718514
12/18/20 9:04,1.0340036000000,16.742842000000,54.057685
12/18/20 9:05,1.0340829000000,16.744315000000,53.824904
12/18/20 9:06,1.0341185000000,16.744964000000,54.961043
12/18/20 9:07,1.0342431000000,16.747594000000,47.364362
12/18/20 9:08,1.0344587000000,16.751861000000,50.530583
12/18/20 9:09,1.0346822000000,16.756248000000,50.935527
12/18/20 9:10,1.0348353000000,16.759262000000,50.804774
12/18/20 9:11,1.0351646000000,16.765940000000,49.309452
12/18/20 9:12,1.0352684000000,16.767986000000,50.752384
12/18/20 9:13,1.0355997000000,16.774423000000,51.465728
12/18/20 9:14,1.0358515000000,16.779418000000,50.412756
12/18/20 9:15,1.0360627000000,16.783535000000,51.294069
